course,group,subgroup,day,time,week_type,subject
1 курс,12 группа,1,Четверг,16:55-18:30,Числитель,Математический анализ ст.преп. Некипелов Е.А. 305П
1 курс,12 группа,1,Четверг,16:55-18:30,Знаменатель,Математический анализ ст.преп. Некипелов Е.А. 305П
1 курс,12 группа,1,Четверг,18:40-20:00,Числитель,Алгоритмы и структуры данных ст.преп. Соломатин Д.И. 297
1 курс,12 группа,1,Четверг,18:40-20:00,Знаменатель,Математический анализ ст.преп. Некипелов Е.А. 305П
1 курс,12 группа,1,Четверг,20:10-21:30,Числитель,Ин.яз. преп. Гафарова М.Х. 308П
1 курс,13 группа,1,Вторник,11:30-13:05,Числитель,"Пр. на ЭВМ по дисц. ""Программирование"" доц. Авсеева О.В. 291"
1 курс,13 группа,1,Вторник,11:30-13:05,Знаменатель,Программирование доц. Авсеева О.В. 385
1 курс,13 группа,1,Вторник,13:25-15:00,Числитель,Физическая культура и спорт
1 курс,13 группа,1,Вторник,13:25-15:00,Знаменатель,Физическая культура и спорт
1 курс,13 группа,1,Вторник,9:45 - 11:20,Числитель,Алгебра и геометрия доц. Атанов А.В. 479
1 курс,13 группа,1,Вторник,9:45 - 11:20,Знаменатель,Ин.яз. доц. Барабушка И.А. 309П
1 курс,13 группа,1,Понедельник,13:25-15:00,Числитель,Математический анализ ст.преп. Толкачев А.В. 305П
1 курс,13 группа,1,Понедельник,13:25-15:00,Знаменатель,Математический анализ ст.преп. Толкачев А.В. 305П
1 курс,13 группа,1,Понедельник,15:10-16:45,Числитель,История России преп. Киселёва М.В. 305П
1 курс,13 группа,1,Понедельник,15:10-16:45,Знаменатель,История России преп. Киселёва М.В. 305П
1 курс,13 группа,1,Понедельник,16:55-18:30,Числитель,Математический анализ доц. Канищева О.И. 477
1 курс,13 группа,1,Понедельник,16:55-18:30,Знаменатель,Математический анализ доц. Канищева О.И. 477
1 курс,13 группа,1,Пятница,11:30-13:05,Числитель,Системы подготовки электронных документов и офисное программирование доц. Копытин А.В. 316П
1 курс,13 группа,1,Пятница,11:30-13:05,Знаменатель,Системы подготовки электронных документов и офисное программирование доц. Копытин А.В. 316П
1 курс,13 группа,1,Пятница,8:00 - 9:35,Числитель,СПЭД и офисное программирование доц. Копытин А.В. 292
1 курс,13 группа,1,Пятница,8:00 - 9:35,Знаменатель,СПЭД и офисное программирование доц. Копытин А.В. 292
1 курс,13 группа,1,Пятница,9:45 - 11:20,Числитель,Ин.яз. доц. Барабушка И.А. 303П
1 курс,13 группа,1,Среда,11:30-13:05,Числитель,Основы программирования в среде R доц. Громковский А.А. (ДО)
1 курс,13 группа,1,Среда,13:25-15:00,Числитель,Философия преп. Бутко В.Ю. (ДО)
1 курс,13 группа,1,Среда,13:25-15:00,Знаменатель,Философия преп. Бутко В.Ю. (ДО)
1 курс,13 группа,1,Среда,8:00 - 9:35,Числитель,Философия ст.преп. Вяткина А.Г. (ДО)
1 курс,13 группа,1,Среда,8:00 - 9:35,Знаменатель,Философия ст.преп. Вяткина А.Г. (ДО)
1 курс,13 группа,1,Суббота,11:30-13:05,Числитель,История России доц. Лавлинский С.А. (ДО)
1 курс,13 группа,1,Суббота,11:30-13:05,Знаменатель,История России доц. Лавлинский С.А. (ДО)
1 курс,13 группа,1,Суббота,9:45 - 11:20,Числитель,Программирование ст.преп. Соломатин Д.И. (ДО)
1 курс,13 группа,1,Суббота,9:45 - 11:20,Знаменатель,Программирование ст.преп. Соломатин Д.И. (ДО)
1 курс,13 группа,1,Четверг,11:30-13:05,Числитель,Основы программирования в среде R доц. Громковский А.А. 383
1 курс,13 группа,1,Четверг,11:30-13:05,Знаменатель,Основы программирования в среде R доц. Громковский А.А. 383
1 курс,13 группа,1,Четверг,13:25-15:00,Числитель,Физическая культура и спорт
1 курс,13 группа,1,Четверг,13:25-15:00,Знаменатель,Физическая культура и спорт
1 курс,13 группа,1,Четверг,8:00 - 9:35,Числитель,Алгебра и геометрия доц. Атанов А.В. 477
1 курс,13 группа,1,Четверг,8:00 - 9:35,Знаменатель,Алгебра и геометрия доц. Атанов А.В. 477
1 курс,13 группа,1,Четверг,9:45 - 11:20,Числитель,Алгебра и геометрия доц. Атанов А.В. 477
1 курс,13 группа,1,Четверг,9:45 - 11:20,Знаменатель,Алгебра и геометрия доц. Атанов А.В. 477
1 курс,13 группа,2,Вторник,11:30-13:05,Числитель,Ин.яз. доц. Барабушка И.А. 309П
1 курс,13 группа,2,Вторник,11:30-13:05,Знаменатель,Программирование доц. Авсеева О.В. 385
1 курс,13 группа,2,Вторник,13:25-15:00,Числитель,Физическая культура и спорт
